time,ax,ay,az,aT
5.3360,0.5403,0.3310,8.2102,8.235
5.3450,0.4123,-0.2269,6.3499,6.367
5.3710,0.2835,-0.8834,4.4709,4.566
5.3720,-0.1056,-1.4177,3.1507,3.457
5.3760,-0.4985,-1.8762,1.8606,2.689
5.3860,-0.7983,-2.1982,0.2678,2.354
5.3950,-1.0227,-2.5778,-1.4424,3.126
5.4050,-1.3151,-2.9916,-3.2175,4.586
5.4150,-1.5942,-3.3918,-4.9954,6.245
5.4330,-1.7254,-3.8124,-6.8745,8.048
5.4350,-1.7606,-4.0221,-8.7967,9.831
5.4460,-1.8195,-4.1369,-10.5082,11.439
5.5950,-1.6155,-4.1356,-11.9706,12.767
5.6040,-1.4055,-4.0905,-13.0882,13.784
5.6150,-1.3364,-3.9810,-13.9549,14.573
5.6180,-1.4032,-3.9199,-14.5901,15.173
5.6230,-1.4606,-4.0251,-14.9827,15.583
5.6260,-1.6080,-4.1251,-15.3052,15.933
5.6340,-1.7020,-4.2471,-15.5023,16.163
5.6370,-1.6987,-4.3523,-15.5565,16.243
5.6410,-1.6808,-4.4451,-15.7094,16.412
5.6450,-1.6760,-4.4821,-15.8090,16.517
5.6490,-1.8147,-4.5668,-15.6905,16.442
5.6530,-1.8927,-4.5673,-15.5330,16.301
5.6560,-1.9878,-4.5736,-15.1882,15.986
5.6600,-2.2410,-4.5155,-14.8054,15.640
5.6650,-2.3814,-4.4953,-14.3916,15.264
5.6690,-2.3303,-4.3364,-13.8678,14.716
5.6730,-2.1773,-4.0959,-12.7764,13.592
5.6780,-1.8320,-3.7046,-11.3344,12.064
5.6820,-1.9291,-3.1409,-9.8411,10.509
5.6860,-2.3205,-2.5159,-8.1379,8.828
5.6890,-2.4021,-1.8649,-6.3274,7.020
5.6930,-2.3933,-1.2432,-4.4623,5.214
5.6960,-2.7769,-0.6031,-2.1964,3.592
5.7000,-2.4205,0.1801,-0.2078,2.436
5.7030,-1.7449,0.3843,0.6448,1.899
5.7040,-0.6116,0.1080,3.6945,3.746
5.7160,-0.2638,-0.1604,9.8724,9.877
5.7290,0.9200,-0.3343,9.8439,9.892
5.7650,1.1782,-1.5646,9.8245,10.018
5.7670,0.5843,-2.8440,9.8130,10.234
5.7680,-0.0444,-3.7680,9.8077,10.507
5.7700,-0.2496,-3.3786,9.8062,10.375
5.7740,0.6700,-2.6529,9.8063,10.181
5.8160,1.3314,-1.6358,9.8061,10.030
5.8180,1.7313,-0.2520,9.8064,9.961
5.8190,1.5365,1.3507,9.8090,10.020
5.8210,1.9008,3.1465,9.8154,10.481
5.8230,1.7453,4.2784,8.4200,9.605
5.8640,1.1977,4.7270,8.3104,9.635
5.8660,0.8301,4.5668,9.1014,10.217
5.8670,0.6092,3.8069,9.8499,10.578
5.8680,-0.0560,2.6571,9.8536,10.206
5.8730,-0.8972,1.5276,9.8556,10.014
5.8970,-2.0005,0.2013,8.4230,8.660
5.8990,-2.8167,-0.5430,6.6833,7.273
5.9700,-3.3935,-1.4834,4.6950,5.980
5.9720,-3.7535,-2.6264,1.8450,4.939
5.9770,-3.3930,-3.3983,-1.3755,4.995
5.9810,-2.1582,-3.6140,-4.1967,5.944
5.9860,-0.7455,-3.2676,-6.5021,7.315
5.9900,0.0125,-2.6714,-8.0654,8.496
5.9940,0.2693,-2.2724,-8.2198,8.532
5.9980,1.1832,-1.2144,-8.5060,8.673
6.0030,1.8598,-2.0639,-8.0632,8.528
6.0070,0.9000,-1.9397,-7.0804,7.396
6.0120,0.0526,-1.8661,-6.2764,6.548
6.0160,-0.1287,-1.7722,-7.0779,7.298
6.0480,-0.1313,-2.0984,-9.0041,9.246
6.0500,-0.7469,-2.5401,-10.3654,10.698
6.0530,-1.6764,-3.1871,-12.1274,12.651
6.0550,-2.5100,-3.6676,-13.6134,14.320
6.0650,-3.0013,-3.8675,-14.4794,15.285
6.1160,-3.2775,-4.0681,-14.7846,15.680
6.1180,-3.4146,-4.3177,-14.7653,15.758
6.1200,-3.5138,-4.3043,-14.3089,15.350
6.1230,-3.6030,-4.3417,-13.5922,14.717
6.1240,-3.5419,-4.5305,-12.7661,14.002
6.1260,-3.3629,-4.6688,-11.9743,13.285
6.1460,-2.9889,-4.6864,-11.2801,12.575
6.1480,-2.5545,-4.7158,-10.7915,12.051
6.1510,-2.2149,-4.5704,-10.4823,11.648
6.1620,-1.9227,-4.2557,-10.5207,11.511
6.2340,-1.8466,-3.9643,-10.5323,11.404
6.2380,-1.8028,-3.5311,-10.5389,11.260
6.2410,-1.8005,-3.1918,-10.4075,11.034
6.2460,-1.7656,-2.8899,-9.6480,10.225
6.2480,-1.7446,-2.5326,-8.1263,8.689
6.2510,-1.7684,-2.0962,-6.9215,7.445
6.2540,-1.7617,-1.6736,-6.2691,6.724
6.2560,-1.9100,-1.2457,-5.6469,6.090
6.2590,-1.1746,-0.8637,-4.4557,4.688
6.2620,0.0810,-0.2279,-3.0305,3.040
6.2730,0.3457,0.0023,-0.4687,0.582
6.2880,0.4926,0.7542,1.4789,1.732
6.2910,0.1558,0.3946,5.1882,5.205
6.3180,0.4480,-0.6687,9.9561,9.989
6.3200,1.4569,-1.3213,9.9251,10.118
6.3220,1.6900,-2.7940,9.8946,10.419
6.3640,1.1655,-3.8973,9.8664,10.672
6.3660,2.4129,-2.9750,9.8443,10.563
6.3680,2.7318,-1.2156,9.8288,10.274
6.3700,2.2926,0.6984,9.8240,10.112
6.3710,2.4731,2.5800,9.8288,10.458
6.4140,0.4025,4.6035,9.8419,10.873
6.4150,-1.2152,5.8572,9.8625,11.535
6.4170,-1.6825,5.9867,9.8867,11.680
6.4190,-1.7232,5.3708,9.9104,11.403
6.4210,-1.5246,4.5163,9.9307,11.015
6.4300,-1.3170,3.6784,9.9460,10.686
6.4620,-1.4102,2.7207,8.9481,9.458
6.4640,-1.4868,1.8111,7.6873,8.036
6.4650,-1.4816,1.1055,6.4820,6.740
6.4700,-1.4470,0.1296,5.1851,5.385
6.4980,-1.0274,-1.0280,3.5690,3.854
6.4990,0.0855,-2.4418,1.0465,2.658
6.5020,0.4604,-3.2115,-0.1937,3.250
6.5650,0.2011,-3.7600,-0.9595,3.886
6.5670,-0.5675,-4.2155,-1.4892,4.507
6.5680,-1.0820,-4.2657,-1.8641,4.779
6.5700,-0.9668,-4.5029,-2.7930,5.386
6.5710,-0.6073,-4.7773,-4.1734,6.372
6.5730,-0.3398,-4.9302,-5.7004,7.544
6.5750,-0.1424,-4.9254,-7.2007,8.725
6.5800,0.3099,-4.9328,-9.1867,10.432
6.5890,0.1344,-4.7453,-10.6437,11.654
6.6140,-0.5065,-4.8117,-11.8890,12.836
6.6170,-0.7859,-5.0379,-13.5826,14.508
6.6200,-0.7581,-5.2507,-15.3838,16.273
6.6580,-0.3475,-5.5525,-16.9907,17.878
6.6600,0.0380,-5.2351,-19.2601,19.959
6.6630,-0.8713,-6.1291,-20.1013,21.033
6.6650,-1.2208,-5.9125,-20.5122,21.382
6.6910,-2.0952,-6.0361,-20.0156,21.011
6.6940,-2.0954,-6.0726,-18.6605,19.735
6.6960,-2.0746,-6.0661,-16.7453,17.931
6.6980,-2.2088,-6.3030,-14.8857,16.315
6.7450,-1.8674,-6.2191,-13.6694,15.133
6.7480,-0.4259,-5.6186,-13.5508,14.676
6.7490,-2.2718,-6.8518,-11.8515,13.877
6.7510,-1.0408,-6.3579,-11.5251,13.204
6.7530,-1.0179,-6.1514,-11.4586,13.045
6.7590,-1.2615,-6.1272,-10.8519,12.526
6.7690,-1.3975,-5.7294,-9.4986,11.180
6.7960,-1.2750,-5.2153,-7.9081,9.558
6.7980,-0.9030,-4.4683,-7.3717,8.667
6.8000,-0.4598,-3.7793,-7.4941,8.406
6.8080,-0.2253,-3.1831,-6.9867,7.681
6.8960,-0.7017,-2.2820,-6.7444,7.154
6.8990,-0.7565,-1.2076,-6.0317,6.198
6.9010,0.2780,-0.9007,-4.2971,4.399
6.9030,1.6443,-1.4893,-0.3194,2.241
6.9040,2.7116,-1.7397,6.2781,7.056
6.9060,5.5183,-1.8645,9.8820,11.471
6.9080,8.8696,-3.4049,9.8544,13.688
6.9100,11.6411,-5.3160,9.8367,16.141
6.9120,7.3692,-4.2952,9.8159,13.004
6.9140,3.8962,-3.4052,9.8215,11.101
6.9210,0.3451,-2.3516,9.8262,10.110
6.9480,-0.4027,1.0374,9.8288,9.892
6.9500,-0.1151,4.0458,9.8313,10.632
6.9510,-0.6454,6.5923,9.8439,11.865
6.9570,-4.1501,8.5153,9.8565,13.671
7.0380,-9.2313,11.0034,9.8698,17.427
7.0430,-4.9592,9.4514,7.1625,12.854
7.0470,-3.2447,7.7360,6.6017,10.675
7.0490,-2.3431,7.8169,8.3319,11.663
7.0520,-2.9857,5.6655,9.3581,11.340
7.0570,-3.8321,3.8574,9.8219,11.227
7.0640,-3.7457,2.3763,9.7756,10.735
7.0730,-3.0048,1.0364,7.7458,8.373
7.0760,-2.8953,0.1155,5.7623,6.450
7.0770,-1.3147,-0.8592,2.7388,3.157
7.0790,-1.6046,-1.7541,0.5016,2.430
7.0810,-0.5075,-2.1167,-1.8377,2.849
7.0900,-0.4959,-2.0986,-2.3793,3.211
7.1110,0.4602,-3.2459,-3.0282,4.463
7.1160,0.8379,-3.8731,-3.1585,5.068
7.1190,-0.3435,-4.6049,-3.4594,5.770
7.1260,0.4884,-5.1326,-4.0060,6.529
7.1660,1.2099,-5.8830,-5.6237,8.228
7.1680,1.0548,-6.1825,-7.2785,9.608
7.1690,0.6800,-6.2820,-9.4067,11.332
7.1710,0.7957,-6.6347,-11.6175,13.402
7.1800,1.0031,-6.3169,-13.6441,15.069
7.1860,0.9192,-6.0364,-15.8236,16.961
7.2180,1.1233,-5.8785,-16.6702,17.712
7.2200,1.3582,-5.7569,-17.0159,18.015
7.2230,1.5699,-5.6690,-16.7660,17.768
7.2260,1.7037,-5.4587,-16.2010,17.181
7.2660,1.6607,-5.4895,-15.9466,16.947
7.2680,1.6132,-5.4831,-15.6042,16.618
7.2700,1.6371,-5.4341,-15.0823,16.115
7.2720,1.2518,-5.3029,-14.5085,15.498
7.2750,0.7125,-4.9368,-14.4488,15.285
7.2850,0.7201,-5.0538,-14.7500,15.608
7.3090,-0.1030,-5.4113,-14.5687,15.542
7.3100,-0.0739,-5.1309,-14.1207,15.024
7.3150,0.3053,-5.3070,-13.8778,14.861
7.3340,2.2515,-4.3764,-13.8815,14.728
7.3360,0.3914,-5.8951,-13.4923,14.729
7.3700,-1.6285,-6.2458,-12.4140,13.992
7.3720,-1.3128,-5.1672,-11.1485,12.358
7.3750,2.5359,-3.5532,-10.9232,11.763
7.3780,4.0022,-4.5902,-12.0837,13.532
7.3880,3.5869,-4.4381,-12.9635,14.164
7.4250,0.7873,-2.7688,-11.6517,12.002
7.4270,-0.8016,-3.9692,-7.6118,8.622
7.4290,-0.7566,-4.6756,0.4406,4.757
7.4310,0.9325,-5.1809,9.9457,11.253
7.4350,3.4151,-5.6297,9.8739,11.868
7.4740,6.4113,-5.8721,9.8292,13.122
7.4760,11.2983,-5.8312,9.8090,16.058
7.4780,8.8233,-4.2647,9.8062,13.864
7.4800,6.6944,-0.8058,9.8181,11.910
7.4850,6.3507,0.6252,9.8410,11.729
7.4940,5.5199,2.1235,9.8700,11.506
7.5040,3.8249,3.3205,9.8975,11.118
7.5340,2.6742,4.4649,9.9271,11.209
7.5370,1.7353,4.8885,9.9623,11.232
7.5450,0.9705,4.5610,9.8058,10.858
7.5480,0.6172,4.0775,9.7101,10.550
7.6110,0.9884,3.6311,10.0541,10.735
7.6140,1.2194,2.7662,10.0746,10.518
7.6160,1.1288,2.0445,10.0889,10.356
7.6170,0.8000,1.2126,10.0948,10.199
7.6190,0.7429,0.5424,10.0958,10.138
7.6200,0.7285,-0.0681,10.0950,10.121
7.6230,0.7195,-0.5422,9.2852,9.329
7.6240,1.0372,-1.0209,7.6851,7.822
7.6550,1.6346,-1.6144,5.8289,6.265
7.6570,2.2183,-2.2777,3.8424,4.987
7.6590,2.7570,-2.6807,2.1829,4.422
7.7280,3.6118,-3.2904,0.9333,4.974
7.7300,3.2954,-3.7950,-0.1570,5.029
7.7330,3.0051,-3.9117,-0.6921,4.981
7.7350,1.9625,-3.7131,-1.8521,4.590
7.7380,0.8870,-3.2526,-3.1904,4.642
7.7410,-0.4745,-2.6146,-6.1509,6.700
7.7430,-1.1834,-2.2698,-8.8950,9.256
7.7460,-1.9086,-2.1138,-11.4218,11.771
7.7480,-2.3739,-2.0483,-13.1627,13.531
7.7960,-2.7992,-2.2635,-14.4298,14.872
7.8010,-3.3044,-2.3497,-15.7039,16.219
7.8070,-3.7146,-2.4877,-16.5320,17.126
7.8100,-4.2330,-2.8730,-16.8313,17.592
7.8130,-4.0963,-3.1230,-16.5810,17.363
7.8180,-4.2396,-3.2301,-15.9789,16.844
7.8220,-4.4640,-3.7173,-16.0766,17.094
7.8250,-4.0963,-4.0136,-15.5165,16.542
7.8610,-3.8209,-4.0515,-15.6286,16.591
7.8640,-3.5752,-4.0511,-15.5486,16.461
7.8660,-3.6232,-4.2806,-15.2900,16.286
7.8690,-3.6829,-4.2760,-14.5692,15.624
7.8780,-3.4931,-4.4420,-13.5580,14.689
7.9100,-3.5212,-4.8129,-12.4887,13.839
7.9130,-3.1873,-4.5870,-11.4915,12.777
7.9150,-3.7739,-4.0039,-10.9234,12.231
7.9170,-3.1670,-4.4102,-10.7087,12.006
7.9230,-2.7690,-4.5629,-10.8920,12.129
7.9770,-3.8623,-3.9619,-10.4245,11.802
7.9800,-3.7579,-3.6476,-10.0192,11.305
7.9820,-3.2352,-3.7609,-9.3548,10.589
7.9840,-2.6103,-3.3681,-7.8718,8.951
7.9860,-2.1997,-2.7620,-6.2691,7.195
7.9900,-1.9929,-2.1920,-4.5728,5.449
7.9950,-1.1756,-1.5543,-2.9968,3.575
8.0360,-0.5125,-0.6968,-1.4144,1.658
8.0400,-0.2137,-0.0974,-0.0878,0.251
8.0410,-0.4478,0.7235,1.5559,1.773
8.0420,-0.2883,1.6775,2.9796,3.432
8.0440,0.0831,2.2265,5.1230,5.587
8.0810,0.3301,2.9728,8.2320,8.759
8.0910,1.2356,2.8332,10.0013,10.468
8.0930,-0.5628,2.7972,10.0301,10.428
8.0940,-2.1867,1.2973,10.0614,10.378
8.0960,-0.6195,0.0013,10.0982,10.117
8.1650,2.2468,-0.6513,10.1382,10.405
8.1670,4.9260,-0.8146,10.2128,11.368
8.1700,8.4532,-1.3356,10.3481,13.429
8.1720,11.2361,-1.0322,10.4099,15.352
8.1740,7.2134,0.1221,10.5060,12.745
8.1760,4.6929,1.5750,10.5292,11.635
8.1780,2.6729,2.2043,10.5003,11.057
8.1800,2.0746,3.2616,10.4588,11.150
8.1820,2.1669,4.1054,10.4269,11.414
8.2040,2.5315,4.2374,10.4087,11.520
8.2060,2.4896,3.6675,10.3924,11.298
8.2900,2.9919,2.6225,10.3859,11.122
8.2910,3.9617,1.7398,10.3971,11.261
8.2930,4.5217,1.0302,10.4144,11.400
8.2950,4.0979,0.3276,9.9775,10.791
8.2960,3.3437,-0.4332,8.3392,8.995
8.2970,2.7121,-1.1870,6.4540,7.101
8.2980,1.9598,-1.7597,4.8609,5.529
8.2990,1.3635,-2.0065,3.3975,4.175
8.3010,1.0741,-2.0538,2.1976,3.194
8.3030,0.6384,-1.9608,0.7031,2.179
8.3480,0.0273,-1.8379,-0.7926,2.002
8.3500,-0.4456,-1.3383,-3.6819,3.943
8.3520,-0.5955,-0.8603,-6.0276,6.118
8.3530,-1.6357,-1.3417,-7.9829,8.258
8.3550,-1.6253,-1.3094,-9.6349,9.858
8.3800,-1.9108,-1.5618,-11.2887,11.555
8.3830,-1.0359,-0.8651,-12.4777,12.550
8.3870,-2.5191,-2.0298,-13.2015,13.592
8.3900,-2.8132,-3.3721,-14.6361,15.281
8.4730,-3.0520,-3.8444,-16.0094,16.745
8.4760,-2.4725,-3.7882,-16.4955,17.105
8.4790,-1.7430,-3.4856,-16.2711,16.731
8.4810,-1.4874,-3.1676,-16.2255,16.599
8.4830,-1.2030,-2.6949,-16.5167,16.778
8.4850,-0.7305,-2.0671,-16.8073,16.950
8.4880,-0.0675,-1.8258,-16.6390,16.739
8.4900,-0.1231,-1.7299,-15.4162,15.513
8.4920,-0.5784,-1.6525,-14.5843,14.689
8.4940,-0.8471,-1.8702,-14.2068,14.354
8.4990,-1.7818,-2.6891,-13.5224,13.902
8.5260,-1.0926,-1.5084,-12.3031,12.443
8.5280,-1.1895,-1.0952,-10.7768,10.897
8.5320,-0.9584,-1.7718,-9.7611,9.967
8.5860,-0.4410,-3.7887,-8.7931,9.585
8.5870,-1.0455,-5.0736,-9.5948,10.904
8.5890,-1.2825,-4.9962,-10.0839,11.327
8.5910,-1.1868,-4.2639,-9.5183,10.497
8.5920,-1.6235,-3.7227,-3.8056,5.566
8.5940,-1.1384,-3.2115,5.4357,6.415
8.5980,0.3188,0.2080,4.4347,4.451
8.6270,-0.3714,1.7187,5.4948,5.769
8.6290,-1.4362,1.4225,5.9033,6.240
8.6300,-1.1840,0.7243,4.7591,4.957
8.6520,-1.3623,0.4836,5.5047,5.691
8.6530,-0.6498,1.4706,7.7842,7.949
8.6570,0.1934,3.3886,9.0258,9.643
8.6670,-1.8859,5.4647,9.5266,11.143
8.7130,-5.2440,4.4048,8.8354,11.179
8.7150,-4.6058,1.1485,7.6184,8.976
8.7180,-2.2044,0.0974,7.5348,7.851
8.7210,0.9087,0.9137,8.0251,8.128
8.7220,1.7937,-0.6118,9.3186,9.509
8.7280,1.9955,-0.9984,9.5421,9.800
8.7480,1.5891,-0.6490,8.9089,9.073
8.7500,1.4611,-0.3092,7.1551,7.309
8.8080,0.4148,0.0302,4.3806,4.400
8.8090,0.4991,0.6626,2.2310,2.380
8.8110,1.6806,0.1972,2.0384,2.649
8.8120,2.6511,0.8412,0.9268,2.932
8.8130,1.9567,1.0998,0.5285,2.306
8.8140,1.0282,1.4190,0.7251,1.896
8.8170,0.3624,1.6476,1.4572,2.229
8.8280,0.3462,1.8862,2.3658,3.045
8.8560,0.1343,1.8365,2.9164,3.449
8.8580,0.2328,1.7856,2.3604,2.969
8.8590,0.2979,1.5056,1.4396,2.104
8.8670,0.2303,1.1940,0.5719,1.344
8.9040,0.1108,0.9137,-0.4844,1.040
8.9050,-0.4872,0.7193,-1.2501,1.522
8.9080,-1.1478,0.6571,-1.7112,2.163
8.9100,-1.7297,0.6506,-1.7912,2.574
8.9160,-2.1014,0.6872,-1.3025,2.566
8.9270,-1.6636,0.7553,-0.6208,1.930
8.9520,-0.7615,0.1447,0.2222,0.806
8.9540,0.1719,0.5258,0.1886,0.584
8.9560,-0.2508,0.9130,0.5513,1.096
8.9660,-1.6654,0.9302,-0.1126,1.911
9.0060,-2.1406,0.5001,-1.1462,2.479
9.0080,-0.8009,0.2603,-1.8124,1.998
9.0100,0.2020,-0.0250,-1.8522,1.863
9.0120,0.4847,-0.3073,-1.7740,1.864
9.0160,0.5140,-0.4696,-1.7249,1.860
9.0270,0.4247,-0.5729,-1.3372,1.516
9.0590,0.2592,-0.6426,-0.8710,1.113
9.0600,0.1536,-0.5483,-0.7776,0.964
9.0620,0.1815,-0.5976,-2.0027,2.098
9.0660,0.3422,-0.7342,-2.8537,2.966
9.1090,-0.5102,-0.5517,-1.2677,1.474
9.1110,-0.3657,-0.0382,-0.4102,0.551
9.1120,-0.0382,-0.1321,0.2487,0.284
9.1140,0.2202,-0.3162,-0.0532,0.389
9.1160,0.4243,-0.3319,-1.1948,1.311
9.1250,-0.1171,0.0330,-2.7574,2.760
9.1500,-0.4321,-0.1174,-2.6778,2.715
9.1520,-0.4457,-0.1987,-2.2671,2.319
9.1560,-0.5082,-0.0662,-1.4735,1.560
9.1990,0.1328,0.1576,-0.4226,0.470
9.2000,0.3934,0.0507,-0.5663,0.691
9.2020,0.9995,0.3032,-2.2035,2.439
9.2040,0.7063,0.7135,-1.2768,1.624
9.2060,0.2333,0.4598,-1.5920,1.673
