time,ax,ay,az,aT
10.8060,-0.9184,-0.5889,0.0997,1.096
10.8080,-0.8928,-0.4432,-0.0490,0.998
10.8100,-1.0528,-0.2518,-0.0852,1.086
10.8170,-1.2740,-0.3100,-0.0521,1.312
10.8410,-2.5871,-0.6908,0.0734,2.679
10.8430,-3.4049,-0.7842,0.4111,3.518
10.8460,-3.6889,-0.7654,0.9196,3.878
10.9240,-3.6396,-0.9511,1.4339,4.026
10.9260,-3.0913,-1.3380,1.6282,3.741
10.9280,-2.1157,-1.5870,1.6580,3.121
10.9290,-0.9403,-1.7806,2.0891,2.902
10.9300,0.3439,-2.0556,2.6048,3.336
10.9310,1.5509,-2.2510,3.0994,4.133
10.9330,2.4371,-2.2831,3.2388,4.652
10.9340,2.8906,-2.1212,3.5827,5.069
10.9360,2.8994,-1.7575,2.4373,4.176
10.9460,2.2679,-1.2490,2.3857,3.521
10.9770,1.3211,-0.9616,2.4351,2.932
10.9780,0.1998,-0.7087,2.3128,2.427
10.9790,-0.6871,-0.4245,1.7220,1.902
10.9860,-1.4448,-0.2466,1.2205,1.907
11.1240,-1.8979,-0.1054,0.8264,2.073
11.1270,-1.7438,0.1659,0.3812,1.793
11.1290,-1.4279,0.3853,-0.8026,1.683
11.1320,-1.2755,0.3982,-2.1890,2.565
11.1340,-1.2794,0.2423,-3.0977,3.360
11.1370,-1.2131,0.0649,-3.6772,3.873
11.1400,-1.0526,0.0023,-4.0790,4.213
11.1420,-0.7716,0.0700,-4.4849,4.551
11.1460,-0.4859,0.2026,-4.9656,4.993
11.1480,-0.3258,0.3203,-5.2650,5.285
11.1500,-0.3128,0.3861,-5.5173,5.540
11.1530,-0.3013,0.4300,-5.6062,5.631
11.1560,-0.3218,0.5137,-5.2831,5.318
11.1580,-0.3851,0.5100,-4.7139,4.757
11.1590,-0.4034,0.5133,-4.2599,4.310
11.1610,-0.3011,0.6175,-3.8727,3.933
11.1620,-0.0887,0.7891,-3.3979,3.489
11.1640,0.0457,0.9360,-2.9093,3.057
11.1870,0.1655,0.9683,-2.4360,2.627
11.1890,0.3164,0.9987,-2.0432,2.296
11.1940,0.5563,1.0515,-1.7220,2.093
11.2510,0.8281,1.0958,-1.5380,2.062
11.2520,1.0698,1.1053,-1.4710,2.128
11.2530,1.2506,1.1169,-1.4289,2.203
11.2540,1.4681,1.1280,-1.2516,2.235
11.2540,1.6930,1.1348,-1.1659,2.348
11.2560,1.8282,1.0768,-1.1090,2.394
11.2660,1.9539,1.0301,-1.0276,2.436
11.3100,2.1934,1.0076,-0.8441,2.557
11.3110,2.4538,0.9057,-0.4594,2.656
11.3130,2.7431,0.7672,0.1793,2.854
11.3140,2.7769,0.5897,1.0893,3.041
11.3150,2.6954,0.3127,2.1325,3.451
11.3640,2.8493,0.2170,3.1231,4.233
11.3660,3.3318,0.5748,4.1685,5.367
11.3680,3.5972,1.0245,5.5402,6.685
11.3690,3.3872,0.9947,6.9089,7.759
11.3700,2.4923,0.3965,7.7626,8.162
11.3720,1.4896,-0.4580,8.4170,8.560
11.4020,0.9837,-1.1451,8.5242,8.657
11.4040,1.1119,-1.3181,8.4121,8.587
11.4060,1.5717,-1.1862,8.0910,8.327
11.4130,2.2791,-1.1437,7.5500,7.969
11.4350,2.7891,-1.2952,6.9865,7.633
11.4460,3.1967,-1.6355,6.2219,7.184
11.4470,3.3266,-1.9690,4.7673,6.138
11.4560,3.2670,-2.0752,3.7111,5.362
11.4800,2.8837,-2.2449,2.6466,4.512
11.4820,2.2060,-2.4368,1.6462,3.676
11.4840,1.3239,-2.5746,0.8182,3.008
11.4920,0.4643,-2.5732,0.0716,2.616
11.5170,-0.3467,-2.7024,-0.6760,2.807
11.5180,-1.0637,-2.7134,-1.5107,3.283
11.5230,-1.5844,-2.6899,-2.2491,3.848
11.5320,-1.9429,-2.6375,-3.0103,4.449
11.5820,-2.1375,-2.6045,-3.7046,5.008
11.5840,-2.2326,-2.5971,-4.3035,5.500
11.5880,-2.2709,-2.6866,-4.7951,5.947
11.5920,-2.2776,-2.7888,-5.3003,6.408
11.5940,-2.2370,-2.8479,-5.8240,6.858
11.5960,-2.1374,-2.9103,-6.2596,7.226
11.6050,-2.0387,-2.9680,-6.6457,7.558
11.6130,-1.8746,-2.9904,-6.9598,7.804
11.6370,-1.7135,-2.9059,-7.0406,7.807
11.6390,-1.5275,-2.7877,-6.9614,7.653
11.6420,-1.3268,-2.6849,-6.7024,7.341
11.7050,-1.1921,-2.5418,-6.2175,6.822
11.7080,-1.1349,-2.4799,-5.8396,6.445
11.7120,-1.1520,-2.5171,-5.6198,6.265
11.7130,-1.2112,-2.4666,-5.3335,6.000
11.7160,-1.1493,-2.3931,-4.9379,5.606
11.7180,-1.1649,-2.3982,-4.6373,5.349
11.7200,-1.1189,-2.4819,-4.2269,5.028
11.7210,-1.0219,-2.4242,-3.7166,4.553
11.7320,-0.8249,-2.4416,-2.9604,3.925
11.7600,-0.6145,-2.4566,-2.0615,3.265
11.7610,-0.5145,-2.4112,-1.0158,2.667
11.7630,-0.4871,-2.4420,0.1762,2.496
11.8100,-0.5218,-2.5740,1.4293,2.990
11.8120,-0.4418,-2.4741,2.5454,3.577
11.8140,-0.1640,-2.1882,3.3416,3.998
11.8150,-0.0120,-1.9692,3.7977,4.278
11.8160,-0.0198,-1.9507,3.7873,4.260
11.8350,-0.2242,-1.9556,3.1455,3.711
11.8370,-0.8023,-2.0095,2.2610,3.130
11.8400,-1.5233,-2.1262,1.4950,3.013
11.8800,-2.2036,-2.1201,0.9000,3.188
11.8830,-2.7198,-1.9122,0.7631,3.411
11.8850,-3.0045,-1.6158,1.0522,3.570
11.8860,-2.9534,-1.3731,1.5688,3.615
11.8930,-2.5733,-1.1784,2.1737,3.569
11.9170,-1.7863,-1.0010,2.8949,3.546
11.9190,-0.9901,-0.8798,3.3345,3.588
11.9210,-0.2833,-0.9657,3.5161,3.657
11.9300,0.1990,-1.0356,3.5636,3.716
11.9680,0.5396,-0.8926,3.4711,3.624
11.9690,0.7658,-0.6591,3.2236,3.378
11.9710,0.7998,-0.3976,2.8767,3.012
11.9720,0.5425,-0.1081,2.5663,2.625
11.9800,-0.0612,0.1756,2.1984,2.206
11.9890,-0.8532,0.4039,1.7709,2.007
12.0210,-1.5750,0.5568,1.4685,2.224
12.0220,-2.2195,0.6168,1.0120,2.516
12.0240,-2.6419,0.6563,0.4616,2.761
12.0300,-2.8148,0.7206,-0.1623,2.910
12.0660,-2.6574,0.8056,-0.8520,2.905
12.0700,-2.2250,0.9150,-1.6264,2.904
12.0710,-1.4095,1.0251,-2.6857,3.202
12.0730,-1.1802,0.9579,-3.0049,3.367
12.0790,-0.6394,0.8491,-3.7879,3.934
12.0890,-0.3898,0.7901,-4.1407,4.233
12.1200,-0.2367,0.7797,-4.3863,4.461
12.1220,-0.1394,0.8144,-4.5956,4.669
12.1240,-0.1061,0.8574,-4.6490,4.729
12.1290,-0.1221,0.9215,-4.5490,4.643
12.2160,-0.0849,1.0350,-4.4059,4.527
12.2180,-0.0264,1.1559,-4.2217,4.377
12.2200,0.1504,1.2800,-3.9597,4.164
12.2220,0.3219,1.3755,-3.7176,3.977
12.2240,0.4345,1.4090,-3.6060,3.896
12.2260,0.5533,1.4591,-3.5731,3.899
12.2280,0.6791,1.4643,-3.6154,3.959
12.2300,0.8352,1.4639,-3.6438,4.015
12.2320,0.9928,1.4529,-3.4274,3.853
12.2340,1.2227,1.4581,-3.0357,3.583
12.2440,1.3989,1.3713,-2.6046,3.259
12.2860,1.5166,1.1733,-2.1383,2.872
12.2880,1.8088,1.1001,-1.5606,2.630
12.2910,2.3334,1.1789,-0.7350,2.716
12.2930,2.8366,1.2716,0.4970,3.148
12.2970,3.1391,1.2409,2.1253,3.989
12.3010,3.4801,0.9441,3.2884,4.880
12.3860,3.6913,0.7103,3.5829,5.193
12.3880,3.6879,0.5807,3.7045,5.259
12.3890,3.4776,0.3778,3.3083,4.815
12.3900,2.9501,0.1886,3.1285,4.304
12.3920,2.0905,-0.1386,3.5405,4.114
12.3930,1.2281,-0.4911,4.2034,4.407
12.3950,0.8760,-0.3639,4.0875,4.196
12.3970,1.0647,0.3159,3.9010,4.056
12.3980,1.3899,0.7129,4.6947,4.948
12.3990,1.5685,0.2184,5.5596,5.781
12.4220,1.5474,-0.6129,6.1023,6.325
12.4230,1.5575,-1.2372,6.1524,6.466
12.4270,1.7616,-1.5995,5.8387,6.305
12.4670,2.0723,-1.8290,5.1921,5.882
12.4680,2.3216,-2.0062,4.5745,5.508
12.4700,2.3358,-2.0831,4.0251,5.099
12.4710,2.0514,-2.1554,3.4912,4.587
12.4790,1.5784,-2.1804,2.9611,4.002
12.5110,0.9806,-2.0820,2.3740,3.306
12.5130,0.3968,-1.9615,1.7270,2.643
12.5140,-0.0795,-1.8556,1.0504,2.134
12.5320,-0.4336,-1.6895,0.4312,1.797
12.5330,-0.6994,-1.5427,-0.0874,1.696
12.5390,-0.9599,-1.5062,-0.5556,1.870
12.6020,-1.1890,-1.5280,-1.0615,2.208
12.6040,-1.4267,-1.5634,-1.5695,2.635
12.6060,-1.6031,-1.6614,-2.0459,3.085
12.6080,-1.7080,-1.7601,-2.5965,3.572
12.6090,-1.7334,-1.7622,-3.1502,4.004
12.6110,-1.6819,-1.7429,-3.5580,4.304
12.6120,-1.6130,-1.7711,-3.8771,4.557
12.6200,-1.5573,-1.8578,-4.2972,4.934
12.6260,-1.5245,-1.9117,-4.6011,5.210
12.6470,-1.6215,-1.9446,-4.6925,5.332
12.6500,-1.8446,-2.1228,-4.7921,5.556
12.6560,-1.9623,-2.2660,-5.0114,5.839
12.7000,-2.0154,-2.2986,-5.0745,5.924
12.7020,-2.0089,-2.2460,-4.9461,5.792
12.7040,-1.9389,-2.2086,-4.7645,5.598
12.7050,-1.8621,-2.1285,-4.5474,5.355
12.7070,-1.5997,-1.9941,-4.1018,4.833
12.7170,-1.3582,-1.9650,-3.8388,4.521
12.7250,-1.1658,-2.0038,-3.5958,4.278
12.7470,-1.0661,-2.0942,-3.3631,4.103
12.7480,-1.0879,-2.1828,-3.0575,3.911
12.7570,-1.1182,-2.1655,-2.6487,3.599
12.8580,-1.1239,-2.1288,-2.1779,3.246
12.8670,-1.1157,-2.0050,-1.5393,2.763
12.8680,-1.2006,-1.9411,-0.8667,2.441
12.8700,-1.2972,-1.8657,-0.2754,2.289
12.8710,-1.1606,-1.7013,0.2008,2.069
12.8740,-0.9411,-1.4615,0.4430,1.794
12.8760,-1.0728,-1.4443,0.4297,1.850
12.8780,-1.5926,-1.7149,0.0976,2.342
12.8800,-2.1428,-1.8917,-0.2533,2.870
12.8820,-2.3306,-1.7236,-0.5705,2.954
12.8840,-2.3217,-1.4717,0.5629,2.806
12.8850,-1.9362,-1.2275,1.2125,2.593
12.8870,-1.3235,-0.8490,1.7414,2.346
12.8950,-0.5705,-0.4956,2.5938,2.702
12.9050,0.1089,-0.2297,3.7011,3.710
12.9500,0.7206,-0.1251,4.9373,4.991
12.9520,1.3968,-0.1209,5.1431,5.331
12.9540,1.8581,-0.1507,4.9674,5.306
12.9570,2.0748,-0.2545,4.6406,5.090
12.9600,2.1019,-0.4333,4.0086,4.547
13.0230,2.0197,-0.4474,3.4383,4.013
13.0270,1.7891,-0.2835,3.0242,3.525
13.0290,1.3566,0.0682,2.5746,2.911
13.0310,0.7955,0.3178,1.9611,2.140
13.0330,0.2427,0.4693,1.2506,1.358
13.0340,-0.3344,0.5875,0.3630,0.767
13.0350,-0.8775,0.6034,-0.4794,1.168
13.0370,-1.2374,0.5627,-1.2485,1.846
13.0460,-1.3695,0.6219,-1.8328,2.371
13.0550,-1.2133,0.6876,-2.3218,2.708
13.0880,-0.8143,0.6791,-2.6033,2.811
13.0900,-0.2556,0.6593,-2.6548,2.747
13.0910,0.2503,0.6208,-2.7359,2.817
13.0940,0.6179,0.5789,-2.9535,3.073
13.1040,0.8611,0.4963,-3.2925,3.439
13.1550,0.9602,0.3762,-3.5535,3.700
13.1570,0.9684,0.2666,-3.7410,3.874
13.1600,0.9219,0.2315,-3.7976,3.915
13.1620,0.8859,0.2779,-3.8695,3.979
13.1630,0.8835,0.4005,-3.8466,3.967
13.1640,0.8377,0.5490,-3.7932,3.923
13.1880,0.7879,0.7094,-3.5788,3.733
13.1890,0.7485,0.9504,-3.3603,3.571
13.1930,0.6273,1.1213,-3.1744,3.425
13.2030,0.4249,1.1336,-3.0714,3.301
13.2870,0.2426,1.1211,-2.9648,3.179
13.2890,0.1537,1.1152,-2.8584,3.072
13.2920,0.2291,1.1472,-2.7892,3.025
13.2940,0.3808,1.2057,-2.6272,2.916
13.2960,0.5817,1.2684,-2.4857,2.851
13.2970,0.8428,1.2830,-2.3605,2.816
13.2990,1.0248,1.3055,-2.1997,2.756
13.3010,1.1915,1.2469,-1.8662,2.541
13.3020,1.2017,1.1059,-1.4451,2.181
13.3040,1.1893,0.9607,-1.0396,1.849
13.3380,1.1184,0.8269,-0.2663,1.416
13.3420,1.1483,0.8356,-0.0287,1.420
13.3440,1.1847,0.7527,0.8215,1.626
13.3460,0.8770,0.5092,1.9622,2.209
13.4030,0.5097,0.2074,3.0954,3.144
13.4050,0.2797,-0.0024,4.0121,4.022
13.4060,0.0317,-0.2138,4.8737,4.879
13.4080,-0.2116,-0.6293,5.6695,5.708
13.4090,-0.3788,-1.2249,6.3845,6.512
13.4110,-0.0810,-1.5302,6.7792,6.950
13.4120,0.7070,-1.5291,6.8706,7.074
13.4660,1.5299,-1.4285,6.6302,6.953
13.4680,2.3807,-1.3392,6.2686,6.838
13.4690,2.7826,-1.3865,5.8205,6.599
13.4710,2.8932,-1.4688,5.2955,6.210
13.4720,2.7670,-1.4667,4.7174,5.662
13.4730,2.3863,-1.4004,4.1668,5.002
13.4970,1.8197,-1.2629,3.5778,4.208
13.4980,1.1587,-1.0533,2.9955,3.380
13.5010,0.4980,-0.7804,2.4404,2.610
13.5360,0.0640,-0.4681,1.8772,1.936
13.5380,-0.2508,-0.2382,1.2739,1.320
13.5390,-0.5348,-0.1271,0.6028,0.816
13.5410,-0.7625,-0.0892,-0.1670,0.786
13.5600,-0.9882,-0.0220,-1.0464,1.439
13.5620,-1.1737,-0.0255,-1.8232,2.169
13.5710,-1.4586,-0.2045,-2.4055,2.821
13.6290,-1.6953,-0.3467,-2.9055,3.382
13.6310,-1.9009,-0.3844,-3.3344,3.857
13.6320,-2.1109,-0.3131,-3.7636,4.327
13.6330,-2.2390,-0.2808,-4.1736,4.745
13.6340,-2.2592,-0.2857,-4.4652,5.012
13.6360,-2.2176,-0.3365,-4.5160,5.042
13.6420,-2.2302,-0.4074,-4.5089,5.047
13.6500,-2.1974,-0.5281,-4.5534,5.083
13.6720,-2.1863,-0.5974,-4.5507,5.084
13.6740,-2.2043,-0.6519,-4.4989,5.052
13.6810,-2.1146,-0.6677,-4.5003,5.017
13.7430,-1.9598,-0.6747,-4.4680,4.925
13.7460,-1.7842,-0.7539,-4.1759,4.603
13.7490,-1.6005,-0.8469,-4.0238,4.413
13.7510,-1.4024,-0.9256,-3.7643,4.122
13.7520,-1.2072,-1.0200,-3.4906,3.832
13.7550,-0.9657,-1.1901,-3.1061,3.464
13.7570,-0.8076,-1.3757,-2.6173,3.065
13.7600,-0.5950,-1.4285,-2.2639,2.742
13.7730,-0.4314,-1.5308,-1.7820,2.388
13.7970,-0.4552,-1.6833,-1.2555,2.149
13.7990,-0.5316,-1.8449,-0.6961,2.042
13.8000,-0.6281,-1.9554,-0.1440,2.059
13.8460,-0.6194,-2.0001,0.2284,2.106
13.8470,-0.3811,-2.0375,0.4699,2.125
13.8490,0.0812,-1.8876,0.5748,1.975
13.8500,0.3935,-1.6650,0.6737,1.839
13.8510,0.0888,-1.6745,0.6124,1.785
13.8900,-0.7522,-1.9834,0.7364,2.245
13.8920,-1.4877,-2.1448,1.0617,2.818
13.8940,-1.6891,-1.8497,1.5558,2.949
13.8960,-1.5221,-1.4015,2.2599,3.064
13.8990,-1.0865,-1.0448,2.8690,3.241
13.9250,-0.4602,-0.8517,3.2706,3.411
13.9270,0.2635,-0.7564,3.8959,3.977
13.9290,0.9256,-0.7427,4.3893,4.547
13.9390,1.4057,-0.8813,3.9476,4.282
13.9610,1.5149,-1.3247,3.5098,4.046
13.9630,1.4414,-1.5617,3.0160,3.690
13.9690,1.1356,-1.5888,2.5265,3.193
14.0480,0.5605,-1.4325,2.1319,2.629
14.0500,-0.1334,-1.2429,1.6780,2.092
14.0520,-0.9471,-0.9893,1.3715,1.938
14.0530,-1.7427,-0.7965,0.9782,2.151
14.0550,-2.4262,-0.3921,0.4015,2.490
14.0560,-3.0773,-0.0506,-0.2759,3.090
14.0580,-3.4714,0.2136,-0.9520,3.606
14.0600,-3.6589,0.3929,-1.6395,4.029
14.0610,-3.6393,0.4935,-2.3358,4.352
14.0690,-3.4145,0.5194,-3.0114,4.582
14.0970,-3.0473,0.4861,-3.5945,4.737
14.0990,-2.5303,0.4656,-4.1178,4.855
14.1000,-1.9644,0.5068,-4.5267,4.960
14.1340,-1.4766,0.5597,-4.8037,5.057
14.1360,-1.1301,0.6343,-5.0374,5.201
14.1390,-0.9330,0.7117,-5.1872,5.318
14.1410,-0.8775,0.7625,-5.3119,5.438
14.1490,-0.8839,0.8527,-5.2291,5.371
14.1770,-0.8091,1.0791,-5.0827,5.259
14.1790,-0.6021,1.3912,-4.8762,5.106
14.1800,-0.2775,1.7282,-4.5871,4.910
14.1880,0.0145,2.0028,-4.1247,4.585
14.2220,0.2852,2.2295,-3.5989,4.243
14.2240,0.4841,2.3438,-2.9713,3.815
14.2250,0.6406,2.3484,-2.4447,3.450
14.2270,0.7916,2.2677,-2.1154,3.201
14.2380,0.9432,2.1634,-1.8055,2.972
14.2470,1.2201,2.1026,-1.4453,2.828
14.2720,1.5208,2.0668,-1.0854,2.786
14.2740,1.8161,2.0646,-0.4908,2.793
14.2770,1.9863,2.0229,0.2637,2.847
14.2870,2.1505,1.9152,1.0123,3.052
14.3210,2.2268,1.7701,1.6314,3.279
14.3230,2.1803,1.5893,2.0932,3.415
14.3240,2.1008,1.4436,2.4427,3.530
14.3260,1.8759,1.2823,2.6671,3.504
14.3380,1.5183,1.1229,2.8101,3.386
14.3460,1.2375,0.9861,2.6787,3.111
14.3670,1.0607,0.9562,2.4064,2.798
14.3680,0.8389,0.8524,2.1786,2.485
14.4420,0.4501,0.6668,2.1264,2.273
14.4440,0.1192,0.4936,2.3489,2.403
14.4460,-0.0762,0.4583,2.7270,2.766
14.4470,-0.0548,0.4900,3.0425,3.082
14.4480,0.0418,0.4687,3.1940,3.229
14.4500,0.1090,0.2716,3.5482,3.560
14.4510,0.1981,-0.1208,3.9729,3.980
14.4530,0.3111,-0.5957,3.9458,4.003
14.4560,0.2867,-1.1031,3.8139,3.981
14.4700,0.2831,-1.5085,3.6008,3.914
14.4940,0.2762,-1.7968,3.2879,3.757
14.4960,0.2958,-1.9546,3.0127,3.603
14.4980,0.3455,-1.9577,2.7227,3.371
14.5390,0.2897,-1.8855,2.4860,3.134
14.5400,0.0332,-1.8032,2.3143,2.934
14.5420,-0.3226,-1.7515,2.0621,2.725
14.5430,-0.7595,-1.7494,1.7846,2.612
14.5460,-1.1357,-1.7328,1.3145,2.454
14.5720,-1.3043,-1.7159,0.8282,2.309
14.5740,-1.2206,-1.5346,-0.1324,1.965
14.5750,-0.9030,-1.4330,-0.8156,1.880
14.5860,-0.5588,-1.4326,-1.5450,2.180
14.6110,-0.3787,-1.5920,-2.2576,2.788
14.6120,-0.2331,-1.8042,-2.9097,3.432
14.6150,-0.1277,-1.8911,-3.4301,3.919
14.7000,-0.0727,-1.8303,-3.8679,4.280
14.7060,-0.0721,-1.7224,-4.1446,4.489
14.7080,-0.2167,-1.5908,-4.3578,4.644
14.7100,-0.5342,-1.4069,-4.4615,4.708
14.7120,-0.9984,-1.1024,-4.4264,4.670
14.7150,-1.3405,-0.7906,-4.3134,4.586
14.7170,-1.4856,-0.5503,-3.9286,4.236
14.7210,-1.5731,-0.3958,-3.2855,3.664
14.7240,-1.4433,-0.1644,-2.5031,2.894
14.7260,-0.9362,0.0657,-1.2848,1.591
14.7280,-0.7011,-0.0688,-0.5260,0.879
14.7370,-0.8841,-0.4889,-0.6868,1.222
14.7460,-1.0782,-0.8507,-0.8515,1.616
14.7860,-1.1068,-0.9795,-1.2054,1.907
14.7890,-1.0006,-0.8799,-1.6596,2.128
14.7910,-0.7763,-0.6330,-1.8815,2.132
14.7930,-0.7032,-0.3816,-1.8484,2.014
14.7960,-0.8311,-0.3120,-1.5428,1.780
14.8070,-1.0612,-0.3544,-0.9491,1.467
14.8750,-1.4156,-0.4042,-0.3104,1.505
14.8810,-1.5770,-0.4564,0.1270,1.647
14.8830,-1.4983,-0.4090,0.4984,1.631
14.8850,-1.3905,-0.4043,0.5302,1.542
14.8870,-1.2884,-0.4522,0.0515,1.366
14.8900,-1.2651,-0.5488,-0.5514,1.485
14.8920,-1.5887,-0.7502,-0.8488,1.951
14.8940,-2.1487,-0.9803,-0.6756,2.456
14.8960,-2.5158,-1.0920,-0.2722,2.756
14.9560,-2.5470,-0.8958,0.2796,2.714
14.9580,-2.3731,-0.6529,1.1284,2.708
14.9600,-2.1842,-0.6520,1.8672,2.947
14.9610,-1.7609,-0.8087,2.1050,2.861
14.9630,-1.1853,-0.8330,2.0231,2.488
14.9640,-0.6679,-0.8172,1.6253,1.938
14.9700,-0.3977,-0.9031,0.9710,1.384
14.9730,-0.2523,-1.0117,0.4021,1.118
15.0050,-0.1696,-1.0308,-0.0876,1.048
15.0080,-0.1557,-0.9808,-0.5021,1.113
15.0100,-0.3350,-0.8393,-0.8348,1.230
15.0130,-0.6349,-0.7244,-1.1484,1.499
15.1110,-0.9246,-0.5781,-1.4686,1.829
15.1130,-1.1010,-0.4304,-1.7575,2.118
15.1140,-1.2138,-0.2990,-1.9022,2.276
15.1160,-1.2956,-0.2797,-1.8532,2.278
15.1170,-1.1510,-0.2642,-1.6617,2.039
15.1190,-1.0346,-0.3504,-1.3517,1.738
15.1220,-0.9360,-0.5370,-1.5058,1.852
15.1230,-0.7724,-0.8652,-1.9164,2.240
15.1250,-0.5908,-1.0929,-2.2145,2.539
15.1260,-0.4654,-1.1968,-2.4172,2.737
15.1280,-0.3219,-1.1934,-2.2971,2.609
15.1670,-0.1083,-1.0609,-2.0390,2.301
15.1690,0.2369,-1.0948,-2.0472,2.334
15.1700,0.0988,-0.4749,-1.7238,1.791
15.1720,-0.1294,-0.2477,-2.4687,2.484
15.1730,-0.2559,-0.2978,-2.5086,2.539
15.1820,-0.2380,-0.2076,-2.5043,2.524
15.2020,-0.2061,0.2846,-2.7814,2.804
15.2040,-1.3536,-0.0443,-1.4519,1.985
15.2120,-0.3530,0.5077,-0.3856,0.729
15.2710,0.1740,0.8190,-0.3946,0.926
15.2730,0.6876,1.0047,-0.8879,1.507
15.2740,0.6684,0.7630,-1.3256,1.669
15.2750,0.6149,0.6097,-1.4170,1.661
15.2770,0.6641,0.7328,-0.9852,1.396
15.2780,1.0558,0.9995,-1.0705,1.805
15.2820,1.5405,1.3295,-0.9637,2.252
15.3360,1.6207,1.4214,-0.3070,2.177
15.3380,1.2268,1.1962,0.6909,1.848
15.3390,0.6507,0.8785,1.5802,1.922
15.3400,-0.0653,0.4288,2.0826,2.127
15.3420,0.7652,1.1036,2.7199,3.033
15.3430,1.3039,1.2847,2.9761,3.494
15.3660,1.2696,0.6573,2.5625,2.934
15.3680,1.4483,0.5058,2.1925,2.676
15.3710,1.2242,0.2207,2.0409,2.390
15.3810,1.0930,0.0127,2.6837,2.898
15.4400,0.9359,-0.2456,3.7875,3.909
15.4410,0.7017,-0.6149,4.5585,4.653
15.4420,0.6354,-0.8596,4.8405,4.957
15.4430,0.6035,-0.9482,4.6320,4.766
15.4450,0.7455,-0.8963,4.1377,4.299
15.4470,1.1375,-0.9951,3.2599,3.593
15.4500,1.2559,-1.3133,2.1206,2.793
15.4880,1.0804,-1.6817,0.8951,2.190
15.4900,0.8907,-1.8537,-0.0294,2.057
15.4920,0.9124,-1.6863,-0.4589,1.971
15.4940,0.6398,-1.4979,-0.6513,1.754
15.5190,0.6243,-1.1014,-0.8937,1.550
15.5210,0.4414,-0.8812,-1.0111,1.412
15.5220,0.3507,-0.7513,-1.2178,1.473
15.5300,0.2633,-0.6503,-1.2543,1.437
15.5870,0.2403,-0.6347,-1.1510,1.336
15.5900,0.2401,-0.6589,-1.1042,1.308
15.5940,0.3557,-0.5992,-1.2345,1.418
15.5990,0.4810,-0.5535,-1.4820,1.653
15.6030,0.5887,-0.5048,-1.8927,2.045
15.6080,0.7085,-0.4107,-2.3092,2.450
15.6120,0.7949,-0.2949,-2.5539,2.691
15.6160,0.8702,-0.1965,-2.8575,2.993
15.6220,0.8362,-0.1495,-3.0883,3.203
15.6310,0.7459,-0.0954,-3.2274,3.314
15.6610,0.8190,0.0735,-3.2006,3.305
15.6630,0.9126,0.2872,-2.9037,3.057
15.6640,0.8844,0.3904,-2.5471,2.724
15.7380,0.8523,0.4107,-2.2868,2.475
15.7390,0.8182,0.4599,-1.9870,2.198
15.7410,0.7905,0.4982,-1.9309,2.145
15.7430,0.7672,0.5098,-1.8876,2.100
15.7440,0.7958,0.5577,-1.8474,2.087
15.7450,0.8435,0.5173,-1.8120,2.065
15.7470,0.8891,0.4359,-1.8226,2.074
15.7490,0.8386,0.3326,-1.6818,1.908
15.7500,0.6871,0.1745,-1.5475,1.702
15.7770,0.5019,0.0498,-1.1556,1.261
15.7790,0.3849,0.0521,-0.6688,0.773
15.7830,0.1810,0.0630,-0.0306,0.194
15.8340,-0.0482,0.0063,0.3264,0.330
15.8390,-0.2078,-0.1198,0.3435,0.419
15.8400,-0.3058,-0.1979,0.2327,0.432
15.8410,-0.4632,-0.4222,0.5339,0.823
15.8420,-0.6927,-0.5087,0.7326,1.129
15.8430,-0.7822,-0.5105,0.6750,1.152
15.8850,-0.6209,-0.3922,0.3614,0.819
15.8860,-0.3687,-0.2690,0.0674,0.461
15.8880,-0.5601,-0.4649,0.1927,0.753
15.8900,-0.8541,-0.7759,0.6010,1.301
15.8920,-1.1719,-1.1707,0.9620,1.916
15.8990,-1.3726,-1.6699,1.3577,2.553
15.9080,-1.5631,-2.0317,2.1636,3.354
15.9370,-1.7491,-2.3493,2.9928,4.188
15.9390,-0.7614,-2.2098,2.7575,3.615
15.9400,0.6892,-1.8852,1.9470,2.796
15.9990,-0.2290,-1.9198,3.5146,4.011
16.0000,-1.2937,-1.6284,4.2473,4.729
16.0020,-1.2628,-0.8085,3.4090,3.724
16.0030,-0.8082,0.1145,2.2720,2.414
16.0040,-0.1877,0.4953,1.5584,1.646
16.0050,-0.1007,-0.0567,1.1019,1.108
16.0100,-0.9965,-0.8975,0.3745,1.392
16.0190,-1.4441,-1.1290,-0.4214,1.881
16.0290,-1.3069,-0.8322,-1.2545,1.994
16.0510,-1.0696,-0.6078,-1.9882,2.338
16.0530,-1.4784,-0.4653,-2.0641,2.581
